ID_REF	GSM1599177	GSM1599178	GSM1599179	GSM1599180	GSM1599181	GSM1599182	GSM1599183	GSM1599184	GSM1599185	GSM1599186	GSM1599187	GSM1599188	GSM1599189
STX10	320.646	357.521	1012.35	442.604	328.062	203.438	482.438	477.562	547.354	559.062	452.979	435.146	388.479
STX12	223.479	225.562	188.188	208.688	163.938	136.229	74.7292	153.312	165.771	312.521	259.771	284.396	211.979
STX17	11.1875	3.6875	12.2708	9.0625	12.1458	6.35417	13.3958	7.5625	14.8958	16.4375	7.1875	10.4375	10.5208
STX16	992.104	512.6271	618.355415	1233.69	615.105415	628.26875	1023.31	652.102085	994.188	290.437585	1080.69	333.354085	508.667915
STX19	10.2292	1.97917	4.77083	0.354167	NA	1.77083	3.22917	NA	NA	4.3125	6.85417	4.10417	9.4375
STX18	6.39583	4.0625	0.3125	NA	NA	5.8125	6.60417	2.77083	4.35417	10.6458	1.35417	6.47917	7.47917
ANKHD1	68.4999	78.541585	89.50025	57.7709165	54.3817766667	69.29175	63.14575	53.3265566667	68.250085	51.0624165	60.00025	55.41665	36.2847433333
MOSPD3	36.625	42.5417	79.97915	42.75	58.3542	38.125	45.41665	87.0626	40.625	78.0209	38.22915	43.6875	33.0625
MOSPD2	341.9585	178.9166	500.0835	171.45825	125.9164	99.45825	76.10425	59.9375	235.9375	116.5624	165.937	173.979	170.021
MOSPD1	30.4375	17.4792	30.0625	37.5208	27.1458	17.2292	13.5625	31.1875	31.9375	57.0625	32.1458	35.8958	23.8125
OR9G1	0.354167	5.02083	2.4375	3.10417	2.8125	12.1042	2.0625	4.97917	4.916665	NA	NA	6.270835	1.5625
OR9G9	NA	NA	NA	0.729167	1.9375	2.85417	NA	2.4375	2.14583	NA	0.270833	7.1875	NA
PAN3	410.896	465.812	1002.81	370.396	440.646	581.229	471.812	473.229	418.021	256.646	537.854	296.354	559.688
PAN2	133.479	167.604	38.3125	229.354	167.604	132.896	113.979	39.9375	118.104	107.729	97.4375	81.2708	123.354
DPP8	58.59375	87.21539	94.77091675	67.6596766667	77.4096	60.07639	54.2917075	145.0835	111.506833333	63.4930666667	93.5105825	74.0834175	158.2915
DPP9	85.4375	141.021	87.6875	152.021	96.3125	81.3958	93.5208	170.479	110.896	105.438	99.8542	88.0208	119.229
DPP3	28.3680333333	30.7292	6.104165	23.0625	26.5902666667	20.66665	28.6041566667	37.5833	23.9930433333	43.90971	26.0902666667	32.39585	24.2847333333
DPP4	13.1875	8.10417	41.2708	5.85417	18.8958	1.4375	12.8542	4.0625	2.52083	19.0208	16.9375	5.60417	8.27083
SUOX	83.2086	60.8681233333	22.0069666667	87.7711	41.06251	54.39585	25.8958223333	37.84029	87.68725	146.1459	106.4166	96.2294	90.4376
DPP6	7.3125	1.72916675	23.6875	6.333335	11.7292	6.5764	8.35417	9.10416666667	0.9999985	1.1875	3.833335	2.77083333333	8.375
DPP7	94.197775	100.98955	66.55195	109.43745	118.4478675	101.00005	158.1355	54.2188	90.739625	124.88535	89.145775	75.989625	103.427225
IK	319.438	271.771	317.229	238.979	309.562	334.354	279.729	341.146	268.938	315.479	333.021	390.604	396.271
STK39	122.938	97.9375	64.9375	106.354	101.354	96.6042	74.2292	60.4375	95.3125	132.479	173.229	143.979	130.521
OTOR	2.02083	4.9375	1.14583	7.97917	3.770835	3.10417	NA	4.35417	8.9375	2.64583	NA	2.458335	0.5625
HS1BP3	78.9792	80.7292	118.562	91.3542	105.771	52.4792	110.854	126.854	103.479	164.354	130.854	163.396	128.479
NOC3L	91.8542	65.8542	NA	59.2292	47.6042	57.5625	9.39583	16.1875	87.6875	79.8542	109.188	143.396	80.7292
HIAT1	100.8749	79.375	125.97925	84.31275	118.0416	146.9795	166.896	284.2915	131.958	116.7709	140.8335	156.917	145.271
ESCO2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TMIGD1	12.3542	14.8958	1.5625	10.6875	4.64583	12.9792	21.6875	12.2708	3.3125	15.7292	3.10417	7.35417	14.5208
LOC283547	NA	6.35417	2.52083	NA	7.72917	14.1875	3.6875	35.4375	0.354167	2.72917	1.1875	NA	NA
CTU2	11.7569333333	8.60416666667	5.958335	8.187515	4.11805666667	19.97915	8.00693333333	14.958315	6.24304333333	8.5764	6.50694433333	10.208315	8.95139
H2AFB3	6.27083	NA	NA	NA	4.4375	NA	NA	0.104167	NA	7.5625	NA	NA	7.22917
H2AFB2	NA	NA	0.104167	NA	NA	NA	NA	3.77083	NA	NA	NA	0.145833	4.64583
NDUFB11	557.438	858.604	499.312	1320.4	822.771	621.812	831.021	516.479	739.062	1222.73	667.646	829.771	760.396
NDUFB10	1092.56	1619.65	1007.1	2005.35	1350.85	1387.65	1359.19	1308.06	1491.77	1962.44	1346.9	1520.06	1426.77
GOT2	124.062	189.562	101.979	165.854	170.604	101.354	180.188	100.729	176.604	198.438	214.562	233.396	148.896
GOT1	40.9792	33.2292	2.0625	41.2708	81.1042	58.7292	26.9375	9.77083	52.4375	73.7708	49.0208	102.688	61.7708
OR2T8	3.10417	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.39583	NA
OR2T6	NA	12.2292	10.8542	8.27083	11.4375	2.27083	2.3125	4.0625	9.52083	5.8125	6.5625	12.9792	1.97917
OR2T4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OR2T5	NA	NA	4.35417	NA	3.02083	NA	0.145833	2.85417	NA	NA	NA	NA	NA
OR2T3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OR2T1	NA	2.72917	0.270833	NA	8.02083	3.6875	9.60417	0.270833	4.3125	6.77083	1.35417	NA	0.8125
C18orf19	0.104167	1.9375	3.27083	3.89583	12.5625	6.8125	NA	NA	14.7292	NA	2.6875	NA	5.9375
C18orf10	28.0625	19.22915	8.75	23.16665	8.6875	24.58335	38.375	25.2083	21.0	34.33335	14.8958	34.70835	17.7083
C22orf43	3.22917	NA	5.22917	1.9375	1.89583	NA	2.0625	13.1875	11.5208	0.604167	0.229167	NA	6.27083
C22orf40	21.97915	12.187485	7.77085	18.3958	15.1042	15.41665	8.437515	10.958335	12.4375	12.3542	9.97915	20.9792	10.541685
C18orf16	NA	4.39583	0.479167	0.270833	6.47917	NA	0.270833	1.77083	NA	7.0625	NA	NA	NA
STMN4	NA	NA	5.10417	4.1875	NA	NA	NA	NA	2.14583	NA	NA	0.8125	NA
STMN1	10.41665	9.1875	4.708335	9.70835	7.71527666667	7.041665	19.937485	50.89575	13.89585	10.8125	8.999985	15.2292	19.6042
STMN2	0.6875	4.0625	2.25	1.1875	9.75	0.729167	9.60417	2.8125	2.47917	4.375	8.08335	8.5625	4.9791665
IKBIP	16.6319333333	24.27085	40.1319233333	9.20138	32.4167	20.6041666667	15.2847333333	12.1597	18.5763666667	22.4236	17.0347433333	29.0069666667	19.7569333333
LOC401220	10.4375	NA	NA	2.9375	NA	9.77083	NA	7.35417	5.72917	8.22917	NA	1.5625	8.02083
LOC646324	NA	NA	NA	2.0625	NA	NA	NA	5.02083	NA	NA	NA	NA	11.1875
LOC646320	2.5625	5.10417	NA	NA	2.9375	NA	0.6875	7.64583	4.10417	NA	2.97917	NA	NA
STAT6	500.438	390.688	610.854	455.062	393.521	542.271	514.812	512.729	329.229	441.604	377.229	580.896	418.188
ASB17	5.39583	5.22917	14.8958	1.02083	NA	NA	10.4375	6.47917	0.4375	1.89583	11.6458	2.041665	2.8125
BCAN	5.64584333333	3.187499	33.895835	8.874985	2.145835	8.770835	2.590279	10.520835	2.395835	2.4583335	9.25	4.708335	1.85416566667
BCAM	2.895835	1.35417	13.937515	2.3125	3.2291685	4.70833	2.02083233333	NA	5.3958335	5.5208335	5.97917	14.4167	3.1875
ELOVL6	4.854165	3.75	33.749985	7.958335	6.979165	2.0625	15.95835	11.937485	4.5	9.0625	3.729165	3.604165	13.8958
ELOVL7	16.6875	18.3958	14.0208	62.1458	5.8125	21.4375	2.77083	NA	1.1875	30.3125	12.6458	24.3958	19.7708
ELOVL4	4.22917	11.6458	24.2708	3.0625	10.3958	7.64583	10.8542	6.1875	NA	8.35417	7.0625	8.72917	NA
ELOVL5	504.354	508.854	2260.31	492.604	451.729	721.229	636.979	814.188	820.854	673.104	646.104	738.188	570.188
ELOVL2	6.85417	NA	3.6875	5.39583	NA	5.52083	NA	10.1042	1.1875	2.5625	8.60417	NA	11.8125
ELOVL3	20.9792	23.7292	53.6042	13.1458	3.89583	9.5625	12.2708	15.4792	16.4375	36.2292	13.6875	9.89583	18.0208
ELOVL1	81.3958	76.2292	6.77083	107.688	81.3958	48.5625	100.604	86.3125	80.3958	112.229	76.9792	56.8542	71.8958
AMY1A	438.6875835	764.146	258.47925	379.020585	109.39575	255.729085	264.77075	465.062415	975.146	607.73125	373.250085	464.7290835	861.229
AMY1C	4762.94	2914.9	5874.81	3407.9	2816.15	2731.48	3227.6	4105.23	3359.56	4514.06	4395.52	3990.77	4122.23
AMY1B	63.7847776667	99.5209	33.70835	86.6459165	24.34029	39.9652666667	37.79859	87.9653333333	90.7986666667	99.632	59.29879	77.35401	62.61801
CWF19L1	1027.85	786.771	743.729	724.979	577.229	599.854	527.271	1202.23	846.062	831.479	650.521	745.479	781.396
CWF19L2	61.8542	69.2292	42.2292	49.9375	56.4375	61.7292	14.8125	10.9375	59.2292	62.6875	83.8542	99.4792	60.8958
HEYL	NA	NA	7.4375	15.2708	3.0625	6.64583	0.229167	5.47917	8.77083	5.9375	NA	13.6458	10.7292
RD3	NA	15.7708	NA	NA	NA	1.3125	NA	10.4375	4.0625	6.5625	2.9375	3.6875	2.60417
TECR	200.938	199.229	257.312	314.396	328.604	196.521	385.729	321.229	362.438	422.854	259.938	235.479	253.646
LOC645679	NA	NA	NA	NA	NA	3.14583	NA	8.47917	0.104167	NA	NA	0.645833	3.10417
DUSP9	8.9375	NA	12.3125	9.0625	19.6042	15.5208	9.4375	7.5625	15.4792	4.64583	2.9375	1.89583	9.60417
DUSP8	16.5625	19.6875	3.64583	37.1458	21.4375	36.9375	7.72917	25.7292	22.4375	11.8542	19.3125	12.4375	22.3542
LOC645671	15.5208	13.4792	4.3125	10.6875	5.52083	19.6042	10.5208	12.2708	2.52083	11.4375	9.0625	8.14583	15.8125
DUSP4	4.64583	6.291665	NA	NA	NA	NA	NA	5.22917	5.9375	NA	0.0625	NA	NA
DUSP7	NA	9.77083	NA	6.27083	2.4375	13.1875	1.10417	NA	4.64583	9.02083	6.77083	14.5208	5.8125
DUSP6	2738.6245	2328.668	1240.604	1419.41625	2714.896	2675.3545	2093.624	1038.45875	3001.9795	1935.81375	2641.939	1913.648	3235.396
DUSP1	12317.1	10867.0	16045.6	11298.7	16014.3	19213.7	9116.1	13619.2	7147.56	8334.56	15943.4	9593.6	7842.77
DUSP3	1124.9	1312.77	208.021	1117.56	968.771	1035.98	754.312	580.896	1387.65	1415.48	2190.94	1371.65	1575.77
LOC645676	7.72915666667	8.28473333333	2.64583	6.46529	6.49304333333	10.2430666667	15.4653	25.6875	8.3124835	9.28472333333	13.6319333333	12.35415	13.6180333333
GBGT1	224.354	171.521	118.438	256.229	198.688	205.188	210.312	120.438	240.688	451.312	198.312	227.938	199.729
RBL1	0.104167	2.91667	NA	NA	3.9166685	1.10417	NA	NA	0.9375	0.104167	3.89583	2.4375	2.85417
RBL2	428.979	328.979	476.354	220.479	346.021	385.062	262.771	470.521	360.396	241.938	514.354	411.062	447.188
OR51E1	NA	NA	NA	NA	NA	NA	NA	2.4375	NA	4.64583	NA	NA	NA
OR51E2	NA	15.1042	NA	0.270833	13.3958	2.4375	NA	2.9375	4.60417	2.14583	5.02083	NA	4.97917
HEY2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HEY1	6.5625	6.895835	20.41665	3.145835	3.85417	8.791685	8.1875	5.458335	10.5208	9.72917	2.3541685	2.14583	0.145833
XRCC6BP1	97.3958	80.7292	148.938	136.729	139.771	131.271	125.396	174.188	137.396	182.854	38.3958	144.896	122.771
MTF1	353.229	197.146	606.979	244.229	177.021	117.562	205.188	854.146	509.354	321.229	401.021	318.938	279.604
MTF2	384.021	332.188	272.312	322.312	236.896	244.604	176.062	334.562	357.146	232.021	276.521	247.396	333.396
CSN1S1	4.77083	0.4375	93.4375	0.0208333	6.47917	5.875	5.8125	NA	4.79167	8.27085	5.729165	6.72917	5.72917
FBL	418.896	488.938	184.771	720.896	658.604	591.521	533.896	224.646	521.521	535.104	484.438	768.604	569.521
BMP10	0.270833	8.77083	3.47917	NA	0.104167	NA	4.10417	NA	NA	NA	NA	NA	NA
BMP15	1.22917	NA	NA	NA	NA	NA	NA	0.8125	NA	3.27083	NA	NA	NA
TMEM106B	59.70835	65.39585	52.14585	40.14585	25.2708	55.47915	22.5833	50.54165	60.66665	68.9583	65.41665	71.5	67.7917
TMEM106C	69.1875	68.0625	42.9375	100.854	22.4375	40.6458	53.6875	210.312	89.8125	55.7708	40.3958	48.5625	57.1875
CNP	2.85417	NA	NA	NA	6.35417	8.8125	5.9375	0.354167	NA	5.02083	2.4375	10.6875	3.85417
PLGLA1	11.173589	8.958315	5.291665	3.020835	7.25	3.020835	10.10415	16.250015	5.458335	7.3125	6.64582233333	3.70138666667	4.7014
FFAR3	8.02083	6.39583	8.52083	NA	7.85417	7.85417	5.0625	45.0208	NA	0.770833	3.85417	NA	1.60417
TCERG1L	NA	NA	NA	NA	NA	NA	NA	NA	3.85417	NA	NA	NA	NA
CNO	163.188	150.562	62.7292	161.479	100.854	100.021	137.771	143.729	180.021	185.229	139.312	176.979	132.729
LOC550631	NA	NA	NA	0.8125	NA	NA	NA	1.27083	11.6458	NA	2.9375	NA	1.5625
MGC10997	525.91625	578.9179	1350.0621	1299.02	895.0396	751.01875	544.8979	753.769585	489.62475	394.85425	630.187085	413.8334	554.10375
RHCG	1.27083	5.9375	23.7708	0.479167	0.854167	11.1875	5.60417	2.14583	NA	NA	5.35417	NA	NA
RHCE	2.77083	NA	NA	0.854167	0.3125	0.729167	NA	NA	NA	NA	NA	NA	NA
XGPY2	NA	5.0625	3.85417	1.4375	12.2292	NA	7.72915	6.375	3.9583335	4.20833	5.083335	8.0625	6.333335
RIC3	NA	NA	0.270833	NA	0.354167	0.6875	NA	9.22917	NA	NA	4.8125	6.39583	0.854167
FFAR1	3.8125	0.3125	NA	1.22917	NA	1.52083	NA	5.39583	NA	NA	NA	NA	NA
SEMA4A	584.646	570.562	852.396	681.729	430.438	459.771	494.188	1078.73	706.812	774.896	458.312	531.896	382.812
SEMA4B	75.45825	111.10425	139.562585	211.062	81.3958	45.7916835	50.04165	148.896	155.062	116.0836	151.146	180.562	98.6458
SEMA4C	10.6042	5.1875	4.0625	10.5208	0.354167	11.4375	5.8125	10.5208	5.9375	14.8125	6.39583	8.0625	11.3125
SEMA4D	952.021	1049.52	2021.02	1142.98	935.062	904.396	765.771	1077.02	939.229	904.396	1116.6	1086.69	950.146
SEMA4F	NA	NA	1.5625	NA	4.64583	2.35417	3.85417	NA	2.60417	5.02083	3.14583	5.6875	2.0625
SEMA4G	13.5	14.0625	5.979165	11.0625	4.520835	4.6875	9.875015	10.625015	8.041685	27.7083	14.16665	17.35415	4.125
GLP1R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SCN4A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SCN4B	0.104167	5.8125	NA	8.6875	1.5625	NA	0.354167	NA	NA	NA	NA	12.3542	1.3125
SUMO3	1101.06	773.771	265.604	939.229	1370.15	1297.98	933.479	582.188	851.938	1467.48	1399.35	1475.44	1224.73
TMCO3	55.8542	66.0208	74.1875	54.5208	72.9792	71.3542	78.6875	157.688	74.7708	100.021	109.229	88.6875	102.229
C22orf9	31.4652766667	23.06251	37.0764	27.14585	48.22915	37.104185	40.5764433333	36.187485	36.8333	117.646	60.625085	170.312	42.1458335
RICS	35.0208	16.4375	1.5625	42.9375	48.1458	65.6875	52.8958	0.354167	35.7708	26.5208	39.6042	32.6875	41.9375
ACTA2	210.646	127.396	294.396	135.938	152.896	148.938	90.5625	218.146	102.229	107.104	145.729	164.771	217.062
ZNF197	14.9097433333	6.326401	3.7500015	14.78471	9.72915666667	17.83335	14.1041766667	14.2152666667	15.7013766667	12.2916675	23.2292	16.97915	13.46529
ACTA1	1.39583	5.02083	8.4375	4.39583	NA	1.3125	4.35417	3.6875	NA	1.5625	NA	NA	NA
ZNF192	11.4375	3.0416685	8.02083	4.64583	NA	1.14583	2.6875	0.3125	3.27083	3.5833315	0.395833	2.9375	9.0625
ZNF193	24.9375	46.1875	8.10417	25.1875	14.6875	22.2292	8.47917	19.1042	27.8125	22.2708	36.7708	46.1875	34.1458
PDS5A	121.062	88.0625	7.85417	72.8542	144.438	116.646	158.896	47.0625	77.4375	82.0625	113.979	101.479	80.3542
FLJ10916	18.1458	12.8958	9.89583	43.5625	0.895833	19.8958	20.3542	63.7292	43.7708	22.2708	29.8125	31.6458	4.3125
PDS5B	82.97915	87.6251	98.20825	98.9374	67.02085	92.33335	61.4375	127.75	95.3959	94.02075	101.47925	110.0419	101.50025
TSTD2	17.3125	17.1458	38.7292	5.35417	15.5208	15.4792	14.0625	7.3125	10.7292	14.5208	18.2292	16.8125	10.4375
RSBN1L	83.2708	111.188	398.021	59.7292	56.3958	64.7292	17.2292	99.3958	92.2708	145.354	168.812	155.646	94.1458
UBXN2A	124.104	238.271	126.938	180.188	130.938	187.562	181.438	174.979	129.521	87.6875	108.229	135.604	154.562
EDARADD	11.14585	21.8125	18.645835	20.4375	34.7292	36.5625	24.7292	9.833315	8.124985	9.60417	15.7708	15.0208	9.8125
LOC644607	3.47917	10.6458	NA	0.854167	0.3125	9.22917	NA	3.85417	4.10417	NA	14.7292	NA	9.72917
ZNF222	9.89583	5.60417	3.0625	16.4375	10.6875	14.5208	6.77083	9.4375	1.5625	16.6875	6.64583	4.9375	14.5625
ZNF224	17.3958	21.1458	16.5208	9.97917	15.5208	11.8542	26.1875	0.895833	0.270833	6.39583	10.7292	12.4375	8.8125
ZNF225	25.2708	33.9375	51.2292	9.1875	28.3542	14.3542	10.4375	16.4375	16.2292	15.5208	34.7708	22.2292	36.9375
ZNF226	41.75	49.2708	28.833315	46.25	33.72915	46.0	40.47915	30.91665	48.8958	54.02085	40.2083	42.20835	59.35415
ZNF227	46.9792	44.8958	20.1458	29.1042	28.9792	33.7292	22.2292	29.3958	25.1875	36.5625	47.8542	33.5625	36.8125
ZNF229	3.6875	NA	5.60417	NA	8.8125	5.77083	15.2708	NA	NA	NA	1.3125	NA	NA
KCNQ4	1.5624985	13.1875	7.895835	6.52083666667	4.53472233333	2.354165	3.333335	3.0625	0.895833	1.35417	0.354167	1.4375	2.39583333333
KCNQ5	5.8125	2.479165	NA	NA	0.729167	5.604165	NA	9.4375	5.4375	3.64583	0.520833	3.1875	2.1875
KCNQ2	7.3958335	13.3402666667	5.5	7.64584333333	9.03473333333	4.74306666667	4.229165	8.041665	9.78473333333	15.2569333333	7.00695333333	12.3264	8.645835
KCNQ3	NA	NA	NA	5.3125	1.5625	1.14583	NA	NA	NA	NA	0.0625	2.47917	NA
LOC338586	1.60417	NA	1.52083	1.1875	NA	NA	NA	NA	5.22917	NA	NA	8.14583	5.60417
KCNQ1	18.0486233333	14.04859	26.854165	26.6458	9.13194333333	11.229165	16.2291566667	19.85418	10.364575	18.8541666667	14.59029	12.2430666667	23.21874
HOXC11	NA	NA	NA	NA	NA	NA	4.22917	NA	NA	8.35417	1.14583	0.0625	5.35417
HOXC10	NA	15.5208	8.0625	4.0625	9.22917	NA	11.6042	NA	NA	NA	0.104167	NA	NA
HOXC13	30.5208	21.8125	NA	16.3958	17.0625	11.5208	14.6458	0.3125	14.4375	19.6458	19.0208	20.3542	16.4792
HOXC12	NA	NA	NA	NA	NA	NA	NA	5.60417	7.1875	NA	NA	NA	NA
PLN	4.2499985	1.3125	5.39583	6.85417	2.89583	NA	7.1875	5.3124835	11.7292	5.64583	12.3125	8.0625	0.729167
RTTN	30.3542	38.6875	129.104	35.4375	32.5625	30.0208	33.2292	19.3542	27.3125	20.9375	25.5625	29.5208	42.8542
LOC347119	NA	1.35417	15.1042	NA	NA	2.9375	NA	NA	NA	NA	6.5625	NA	6.5625
KIR2DL3	10.7292	NA	NA	NA	13.1875	10.8542	1.52083	35.9375	5.3125	29.1042	11.0208	16.4375	10.7292
KIR2DL1	10.020835	6.0	30.6042	4.145835	16.4375	5.08333	4.791665	8.5625	11.312515	8.645835	4.4375	10.270835	2.4375
KIR2DL4	14.8958	10.9375	4.52083	4.333335	16.2292	10.9375	5.77083	31.3958	16.9375	36.8542	11.124985	15.729185	14.6042
OTUD5	37.8542	47.2292	223.562	45.6042	21.4792	19.1458	31.1042	56.3542	41.9792	27.3125	22.2708	31.6458	27.9792
OTUD4	16.9375	9.208335	0.7291685	8.02083	20.6874835	13.9097333333	50.70835	6.541685	19.000015	12.4652766667	46.2708	50.7292	16.8680533333
OTUD3	4.22917	1.02083	NA	13.5625	10.3958	5.60417	5.64583	6.22917	11.5208	NA	12.2292	8.02083	17.7292
SPEM1	4.10417	8.9375	78.8125	14.6458	24.7292	13.2708	26.1875	15.9792	9.0625	18.6042	6.89583	0.770833	12.4792
HTRA4	37.3125	22.70835	46.937485	9.60417	15.27085	18.375	7.5625	27.4375	24.8125	15.458315	10.85415	11.4375	7.458315
LOC646012	0.104167	7.1875	4.6875	10.9375	4.0625	8.1875	6.22917	12.6042	3.77083	9.0625	5.1875	13.1875	10.2292
HTRA2	25.875	33.33335	66.500085	22.0625	23.75	18.27085	28.5625	55.4583	24.625	27.6875	32.54165	27.72915	17.1667
HTRA3	NA	NA	NA	NA	NA	0.4375	0.479167	7.52083	NA	NA	NA	1.72917	NA
SPI1	1899.52	1711.165	3696.21	2357.15	1724.705	1551.835	2437.77	4202.27	2229.58	2138.52	950.436	1521.565	1568.125
UNC5CL	14.0625	NA	NA	0.270833	3.89583	NA	NA	5.60417	NA	NA	2.52083	NA	16.0625
C17orf82	6.5625	4.3125	64.8958	1.35417	12.3958	10.3542	14.8125	0.4375	6.35417	10.7292	7.5625	9.89583	NA
C17orf80	25.2292	28.6042	1.27083	14.8958	41.9375	26.0625	16.8958	5.02083	30.4375	26.9375	37.9375	34.7292	26.3125
C17orf81	15.333325	19.1319333333	3.57639	21.9375	16.7708333333	13.70835	10.34373325	13.8680666667	20.1180566667	17.0000175	23.5763766667	26.0486333333	19.9097333333
C17orf87	387.312	340.104	94.6042	291.521	328.146	206.312	236.604	22.4792	256.896	410.812	377.479	436.146	315.646
C17orf85	89.9792	79.1042	47.0208	99.4792	83.0625	59.9375	89.8125	188.479	90.9792	86.9792	77.1458	66.0208	106.521
SPIB	0.0625	1.72917	11.1875	1.35417	8.14583	5.9375	3.10417	NA	4.64583	2.14583	3.22917	6.72917	2.14583
SPIC	4.5625	4.666665	9.79165	2.166665	3.77083	2.5	4.083335	NA	8.458315	3.854165	0.354167	6.39583	5.10417
MAP2K2	176.771	88.8542	196.312	101.229	95.7292	92.3542	98.3125	202.479	77.1042	158.896	161.146	187.104	176.479
LOC641365	14.7292	10.6875	4.0625	2.14583	2.9375	21.7292	8.85417	16.4375	2.4375	5.77083	10.9375	0.270833	11.3542
LOC341457	4648.44	3400.35	639.229	3681.44	5664.1	5157.1	3436.9	2580.02	3862.81	5042.1	6050.23	5955.27	5544.69
SPCS1	924.562	1074.77	664.938	1290.77	1305.4	917.396	1489.94	785.688	1297.98	1663.77	1097.4	1019.35	1099.19
SPCS2	396.062585	480.43775	304.979085	323.854415	423.52075	530.3354165	300.312415	363.52075	323.1669	484.8749	321.770915	411.10425	381.52075
SPCS3	70.3125	63.5208	52.1458	61.4792	108.271	168.062	126.896	58.7708	61.7708	71.4375	91.7708	104.104	64.3542
LOC643216	1.5625	9.22917	0.229167	NA	2.10417	NA	0.104167	1.35417	2.4375	NA	0.354167	8.97917	11.3542
LOC643210	7.77083	4.77083	5.0625	NA	5.10417	NA	3.39583	2.14583	0.270833	NA	NA	NA	5.3125
LOC643213	7.6875	3.3125	49.6042	7.64583	10.1875	9.77083	11.6458	7.35417	4.8125	5.39583	0.895833	12.4375	8.77083
EMID1	NA	NA	3.22917	NA	5.8125	2.5625	1.85417	1.97917	NA	NA	NA	NA	NA
RCVRN	35.6042	20.4375	0.3125	34.6458	23.0625	31.1458	23.4792	97.6875	33.9792	0.104167	6.5625	1.22917	19.3958
ACER2	5.22917	NA	8.22917	7.97917	4.3125	13.3958	19.5208	2.27083	4.02083	6.47917	1.14583	0.104167	2.5625
SIM2	8.10417	4.0625	18.89585	5.8125	2.125	5.750015	1.8958315	3.85417	6.02083	2.9583335	5.166665	8.416665	3.85417
SIM1	4.39583	13.1875	24.8125	NA	11.1875	11.3542	4.6458335	2.4375	0.354167	12.2292	4.64583	3.6875	NA
ACER1	0.520833	NA	NA	NA	2.0625	2.14583	8.0625	NA	NA	NA	NA	NA	NA
PEA15	796.896	915.312	51.0625	1270.27	1205.52	989.854	1148.19	226.396	983.229	974.312	1078.15	1497.48	966.562
FLJ35258	0.4375	3.85417	29.7708	2.0625	2.02083	NA	NA	NA	2.27083	7.5625	NA	4.64583	NA
BNC1	6.958335	10.04861	0.9583335	1.701388	0.479167	5.125	3.85417	7.81249	3.958335	4.020835	3.17361	3.326389	3.5
BNC2	NA	NA	NA	NA	NA	5.10417	0.145833	NA	NA	NA	3.10417	2.14583	NA
MGAT4A	128.938	120.604	156.729	122.896	100.604	146.938	230.646	324.979	114.312	67.3542	95.6875	84.6875	120.938
MGAT4C	1.1041685	0.645833	2.0625	12.2708	0.770833	7.083335	4.0625	0.6875	2.89583	2.3125	1.64583	NA	NA
MGAT4B	29.479185	37.6042	4.10417	42.604165	18.104185	41.1875	20.687485	30.770835	29.187485	39.291665	34.541685	25.89585	42.9375
BZW1	47.95835	37.8125	8.666685	56.375	119.7499	108.50025	138.0836	92.2084	25.20139	31.4236233333	50.7708	46.89585	51.1597333333
BZW2	144.896	172.271	154.562	265.354	308.938	332.062	294.896	90.6875	209.229	209.229	168.646	303.771	256.021
RAD17	13.33335	1.916665	2.666665	14.6041766667	19.45835	6.333335	6.75	17.2708	13.625015	10.8542	9.75693333333	9.00693333333	14.8125
CRAMP1L	42.6042	15.9375	5.39583	25.3958	26.1458	19.3958	27.4792	52.4792	35.6042	33.9375	47.2292	20.2292	53.6042
RAD18	2.333335	2.77083	NA	12.7708	NA	5.8125	4.5625	16.5208	10.3958	1.9375	9.60417	17.33335	11.4375
TNNC1	NA	NA	NA	NA	NA	NA	5.35417	2.9375	NA	1.22917	5.8125	NA	0.229167
TNNC2	14.4375	11.4792	NA	57.1875	0.9375	19.8958	9.9375	NA	NA	12.8542	1.9375	NA	NA
CXCL10	152.979	48.4375	5.02083	53.0208	111.312	121.312	4.9375	3.1875	177.021	211.646	87.0625	324.146	104.188
CYP3A4	NA	1.52083	NA	NA	NA	NA	1.5625	1.5625	NA	NA	NA	NA	0.104167
CYP3A5	13.9792	NA	0.354167	NA	NA	0.729167	NA	5.39583	NA	0.104167	0.4375	2.14583	0.104167
FAM48B1	NA	NA	5.8125	1.27083	7.22917	0.770833	7.47917	1.5625	2.60417	NA	7.4375	NA	NA
GMCL1	79.375	79.41665	322.8125	64.58335	128.9165	125.479	99.50025	104.6039	99.5416	93.0836	84.1041	79.25	88.70835
T1560	NA	NA	6.47917	NA	10.1875	NA	4.10417	NA	NA	NA	NA	NA	NA
LOC647015	5.0625	10.1875	NA	6.5625	NA	4.72917	NA	7.35417	NA	NA	NA	0.729167	NA
